
time,ax,ay,az,wx,wy,wz,
2.655788,-1.5560,0.9119,0.3797,1.1203,-0.5592,0.0754,
2.657527,-2.1894,-1.1447,-2.6904,1.1203,-0.5592,0.0754,
2.703431,-2.1894,-1.1447,-2.6904,1.1203,-0.5592,0.0754,
2.719362,-2.1894,-1.1447,-2.6904,0.7863,-0.1145,0.0823,
2.721252,-0.8000,0.3319,-1.8714,0.7863,-0.1145,0.0823,
2.770120,-0.8000,0.3319,-1.8714,0.7863,-0.1145,0.0823,
2.785631,-0.8000,0.3319,-1.8714,0.5996,-0.2912,0.0556,
2.787426,-1.6033,-0.0975,-0.7224,0.5996,-0.2912,0.0556,
2.834515,-1.6033,-0.0975,-0.7224,0.5996,-0.2912,0.0556,
2.850514,-1.6033,-0.0975,-0.7224,0.5406,-0.3315,0.1506,
2.851930,-0.3313,-1.1869,-0.8984,0.5406,-0.3315,0.1506,
2.899712,-0.3313,-1.1869,-0.8984,0.5406,-0.3315,0.1506,
2.915768,-0.3313,-1.1869,-0.8984,0.3714,-0.3787,-0.0964,
2.917535,-0.3710,-1.1017,-0.2544,0.3714,-0.3787,-0.0964,
2.966796,-0.3710,-1.1017,-0.2544,0.3714,-0.3787,-0.0964,
2.981504,-0.3710,-1.1017,-0.2544,0.3086,-0.3276,-0.4643,
2.983709,0.1665,-2.0213,0.1811,0.3086,-0.3276,-0.4643,
3.032438,0.1665,-2.0213,0.1811,0.3086,-0.3276,-0.4643,
3.047726,0.1665,-2.0213,0.1811,0.4504,0.0159,-0.5484,
3.050252,1.0423,-1.1590,0.1143,0.4504,0.0159,-0.5484,
3.098088,1.0423,-1.1590,0.1143,0.4504,0.0159,-0.5484,
3.112904,1.0423,-1.1590,0.1143,0.3447,-0.0150,-0.1277,
3.114182,-0.8945,-1.8581,0.8395,0.3447,-0.0150,-0.1277,
3.161777,-0.8945,-1.8581,0.8395,0.3447,-0.0150,-0.1277,
3.178174,-0.8945,-1.8581,0.8395,0.2240,0.8102,1.3728,
3.180722,-1.0496,10.4657,-4.4070,0.2240,0.8102,1.3728,
3.227241,-1.0496,10.4657,-4.4070,0.2240,0.8102,1.3728,
3.243198,-1.0496,10.4657,-4.4070,-1.4774,-0.7052,0.2666,
3.244931,-4.6568,1.6720,1.2210,-1.4774,-0.7052,0.2666,
3.293083,-4.6568,1.6720,1.2210,-1.4774,-0.7052,0.2666,
3.308897,-4.6568,1.6720,1.2210,-1.2104,0.0536,-0.2326,
3.310028,-0.2898,-0.4980,-0.6124,-1.2104,0.0536,-0.2326,
3.358734,-0.2898,-0.4980,-0.6124,-1.2104,0.0536,-0.2326,
3.374089,-0.2898,-0.4980,-0.6124,-0.9279,-0.1500,-0.2540,
3.375759,-2.3749,-2.2417,-1.0416,-0.9279,-0.1500,-0.2540,
3.424402,-2.3749,-2.2417,-1.0416,-0.9279,-0.1500,-0.2540,
3.439083,-2.3749,-2.2417,-1.0416,-0.6090,0.3045,-0.3192,
3.440163,-1.3364,-0.5729,-0.2875,-0.6090,0.3045,-0.3192,
3.490080,-1.3364,-0.5729,-0.2875,-0.6090,0.3045,-0.3192,
3.505422,-1.3364,-0.5729,-0.2875,-0.4414,0.4050,0.1521,
3.506644,-0.3888,-0.6938,-0.0179,-0.4414,0.4050,0.1521,
3.555861,-0.3888,-0.6938,-0.0179,-0.4414,0.4050,0.1521,
3.570913,-0.3888,-0.6938,-0.0179,-0.4479,0.9056,0.2532,
