time,gFx,gFy,gFz,TgF
2.235857,0.0430,0.8461,0.2111,0.87
2.254526,0.0498,0.8603,0.2171,0.89
2.260346,0.0463,0.8651,0.2171,0.89
2.266982,0.0414,0.8699,0.2180,0.90
2.275221,0.0384,0.8762,0.2166,0.90
2.292927,0.0512,0.8720,0.2186,0.90
2.301826,0.0601,0.8633,0.2123,0.89
2.309731,0.0659,0.8609,0.2108,0.89
2.318420,0.0704,0.8542,0.2084,0.88
2.336585,0.0787,0.8531,0.2246,0.89
2.343652,0.0880,0.8516,0.2378,0.89
2.350728,0.1007,0.8468,0.2579,0.89
2.360659,0.1153,0.8428,0.2804,0.90
2.375144,0.1284,0.8433,0.2879,0.90
2.384439,0.1265,0.8516,0.2825,0.91
2.391979,0.1176,0.8625,0.2644,0.91
2.401232,0.0964,0.8917,0.2381,0.93
2.414392,0.0525,0.9564,0.2074,0.98
2.425673,0.0129,1.0191,0.1873,1.04
2.435372,-0.0149,1.0813,0.1806,1.10
2.442731,-0.0204,1.1012,0.1948,1.12
2.462548,-0.0371,1.1576,0.2769,1.19
2.470787,-0.0275,1.1760,0.3015,1.21
2.476998,-0.0071,1.1859,0.3169,1.23
2.493363,0.0711,1.1696,0.3628,1.23
2.500470,0.1002,1.1375,0.3804,1.20
2.509615,0.1329,1.0688,0.4086,1.15
2.526506,0.1017,1.0575,0.3907,1.13
2.534691,0.0759,1.1097,0.3630,1.17
2.543265,0.0788,1.1973,0.3093,1.24
2.555573,0.0874,1.3756,0.2201,1.40
2.561787,0.0590,1.4478,0.1705,1.46
2.576717,-0.0338,1.4742,0.0543,1.48
2.584729,-0.1027,1.4196,0.0373,1.42
2.591904,-0.1444,1.2550,0.0269,1.26
2.602044,-0.2100,1.0066,0.0947,1.03
2.618879,-0.3236,0.8658,0.0219,0.92
2.626601,-0.3631,0.9158,-0.0021,0.99
2.635446,-0.3559,0.9289,0.0112,0.99
2.651773,-0.2523,0.8510,0.0512,0.89
2.661696,-0.1975,0.8503,0.0145,0.87
2.668870,-0.1551,0.8783,-0.0308,0.89
2.675885,-0.1200,0.8959,-0.0714,0.91
2.692561,-0.0024,0.9223,-0.1406,0.93
2.701094,0.0445,0.9325,-0.1475,0.95
2.710718,0.0624,0.9409,-0.1390,0.95
2.719578,0.0438,0.9475,-0.1289,0.96
2.733946,-0.0480,0.9510,-0.1135,0.96
2.743298,-0.1091,0.9538,-0.1066,0.97
2.750363,-0.1395,0.9560,-0.1030,0.97
2.762732,-0.1860,0.9588,-0.0731,0.98
2.768461,-0.1923,0.9610,-0.0556,0.98
2.783780,-0.2092,0.9806,-0.0093,1.00
2.791919,-0.2092,0.9825,-0.0034,1.00
2.801114,-0.2014,0.9747,0.0015,1.00
2.811881,-0.1821,0.9480,0.0088,0.97
2.827533,-0.1492,0.9247,0.0294,0.94
2.834313,-0.1326,0.9185,0.0383,0.93
2.842052,-0.1085,0.9011,0.0424,0.91
2.853642,-0.0712,0.8795,0.0328,0.88
2.868369,-0.0281,0.8767,0.0073,0.88
2.876594,-0.0058,0.8911,-0.0067,0.89
2.885474,0.0336,0.9188,-0.0145,0.92
