time,gFx,gFy,gFz,TgF
1.880164,-0.0324,0.9862,0.0283,0.99
1.888168,-0.0197,0.9966,0.0284,1.00
1.907835,0.0490,1.0327,-0.0313,1.03
1.914077,0.0729,1.0433,-0.0569,1.05
1.922291,0.1022,1.0491,-0.0737,1.06
1.931054,0.1345,1.0426,-0.0828,1.05
1.940545,0.1698,1.0219,-0.0787,1.04
1.955867,0.2408,0.9894,-0.0231,1.02
1.963832,0.2779,0.9891,0.0089,1.03
1.972802,0.3106,0.9936,0.0262,1.04
1.980664,0.3335,0.9992,0.0269,1.05
1.996839,0.3526,0.9927,-0.0027,1.05
2.005339,0.3562,0.9774,-0.0394,1.04
2.017886,0.3470,1.0022,-0.1866,1.08
2.023606,0.2662,1.0711,-0.0918,1.11
2.039857,0.1246,1.4040,0.0439,1.41
2.048844,0.1367,1.4840,0.0557,1.49
2.056044,0.1242,1.4715,0.0145,1.48
2.065339,0.0632,1.4215,-0.0940,1.43
2.081306,-0.1101,1.3592,-0.1904,1.38
2.089281,-0.2010,1.3110,-0.2450,1.35
2.096877,-0.2733,1.2531,-0.2781,1.31
2.109451,-0.3225,1.1788,-0.3102,1.26
2.118071,-0.3144,1.1254,-0.2606,1.20
2.130816,-0.3188,1.0936,-0.1140,1.14
2.138240,-0.3193,1.0841,-0.0194,1.13
2.147338,-0.3142,1.0790,0.1626,1.14
2.164118,-0.2924,1.0837,0.2730,1.16
2.173050,-0.2802,1.0914,0.2346,1.15
2.180635,-0.2581,1.0951,0.1597,1.14
2.188957,-0.2223,1.0808,0.0838,1.11
2.207148,-0.1107,1.0179,0.0024,1.02
2.213242,-0.0740,1.0080,-0.0017,1.01
2.221584,-0.0382,0.9927,0.0024,0.99
2.230519,-0.0161,0.9699,0.0117,0.97
2.246884,-0.0063,0.9099,0.0178,0.91
2.255657,0.0032,0.8735,0.0158,0.87
2.264432,-0.0099,0.8607,0.0205,0.86
2.272224,-0.0466,0.8626,0.0431,0.86
2.288507,-0.0814,0.8663,0.1004,0.88
2.297647,-0.0922,0.8684,0.1403,0.88
2.306264,-0.1054,0.8640,0.1865,0.89
2.315832,-0.1319,0.8625,0.2298,0.90
2.323721,-0.1451,0.8554,0.2623,0.91
2.338836,-0.1485,0.8424,0.2973,0.91
2.347442,-0.1406,0.8410,0.3017,0.90
2.356271,-0.1157,0.8334,0.2970,0.89
2.371811,-0.0613,0.8311,0.2721,0.88
2.380483,0.0028,0.8064,0.2700,0.85
2.388652,0.0400,0.8009,0.2645,0.84
2.396973,0.0732,0.7977,0.2677,0.84
2.416708,0.1369,0.7772,0.2856,0.84
2.422989,0.1423,0.7742,0.2939,0.84
2.430825,0.1466,0.7742,0.3042,0.84
2.439093,0.1515,0.7727,0.3130,0.85
2.455886,0.1540,0.7688,0.3233,0.85
2.463825,0.1525,0.7735,0.3340,0.86
2.471758,0.1495,0.7793,0.3477,0.87
2.481247,0.1474,0.7927,0.3716,0.89
2.489873,0.1492,0.8068,0.3907,0.91
2.509083,0.1536,0.8616,0.4364,0.98
2.515850,0.1509,0.8844,0.4521,1.00
2.530550,0.1384,0.9286,0.4571,1.04
2.539633,0.1279,0.9526,0.4367,1.06
2.547543,0.1117,0.9741,0.4045,1.06
2.555520,0.0994,0.9933,0.3718,1.07
2.571653,0.1060,1.0379,0.3424,1.10
2.580328,0.1248,1.0585,0.3460,1.12
2.589162,0.1378,1.0815,0.3570,1.15
2.598088,0.1427,1.0844,0.3673,1.15
2.617358,0.1298,1.0306,0.4332,1.13
2.617785,0.1298,1.0306,0.4332,1.13
2.632556,0.0786,1.0076,0.4556,1.11
2.639995,0.0487,1.0298,0.4472,1.12
2.647977,-0.0115,1.1212,0.4194,1.20
2.666158,-0.0430,1.4293,0.2647,1.45
2.673625,-0.0794,1.6043,0.1629,1.61
2.681099,-0.1110,1.6713,0.0971,1.68
2.690347,-0.1164,1.5338,0.1514,1.55
2.705285,-0.1280,1.2544,0.1977,1.28
2.718521,-0.2197,1.0151,0.0713,1.04
2.729165,-0.2430,1.0509,0.0679,1.08
2.731800,-0.2251,1.0170,0.0659,1.04
2.747115,-0.1570,0.8671,0.0349,0.88
2.756621,-0.1006,0.7935,-0.0347,0.80
2.764498,-0.0560,0.7800,-0.0764,0.79
2.772170,-0.0052,0.7909,-0.1087,0.80
2.789775,0.1393,0.8734,-0.1494,0.90
2.796920,0.1757,0.9020,-0.1534,0.93
2.805336,0.2058,0.9358,-0.1427,0.97
2.815591,0.1826,0.9590,-0.1282,0.98
2.829613,0.0615,0.9475,-0.1068,0.96
2.837877,-0.0215,0.9428,-0.0875,0.95
2.847675,-0.1033,0.9491,-0.0481,0.96
2.855524,-0.1478,0.9577,-0.0114,0.97
2.864047,-0.1827,0.9684,0.0270,0.99
2.880184,-0.2005,0.9898,0.0835,1.01
2.888398,-0.1834,0.9865,0.0870,1.01
2.896481,-0.1555,0.9780,0.0765,0.99
2.916006,-0.0823,0.9301,0.0408,0.93
2.921815,-0.0606,0.9045,0.0310,0.91
2.930197,-0.0330,0.8780,0.0262,0.88
2.938494,-0.0128,0.8596,0.0273,0.86
2.947617,0.0058,0.8465,0.0425,0.85
2.963451,0.0298,0.8413,0.0515,0.84
2.973253,0.0557,0.8460,0.0419,0.85
2.979709,0.0659,0.8520,0.0372,0.86
2.989156,0.0878,0.8708,0.0198,0.88
3.008545,0.1178,0.9123,-0.0182,0.92
3.015212,0.1158,0.9206,-0.0275,0.93
3.022077,0.1104,0.9240,-0.0319,0.93
3.031628,0.0933,0.9200,-0.0360,0.93
3.046585,0.0623,0.8947,-0.0231,0.90
3.056014,0.0368,0.8900,-0.0053,0.89
3.064428,0.0285,0.8903,0.0131,0.89
3.072556,0.0353,0.8942,0.0269,0.90
3.088887,0.0582,0.9001,0.0413,0.90
3.097393,0.0659,0.9139,0.0424,0.92
3.105256,0.0711,0.9348,0.0435,0.94
3.114671,0.0758,0.9568,0.0466,0.96
3.126162,0.0790,0.9812,0.0496,0.99
3.139840,0.0761,0.9894,0.0579,0.99
3.148333,0.0766,0.9768,0.0511,0.98
3.156810,0.0797,0.9638,0.0281,0.97
3.171895,0.0764,0.9544,-0.0295,0.96
3.180472,0.0774,0.9535,-0.0291,0.96
3.188882,0.0814,0.9461,-0.0266,0.95
3.197273,0.0964,0.9551,-0.0215,0.96
3.216005,0.1583,1.0359,-0.0045,1.05
3.225863,0.1966,1.0815,0.0052,1.10
3.232827,0.2194,1.0959,0.0041,1.12
3.238540,0.2375,1.1043,0.0057,1.13
3.255702,0.2790,1.1029,-0.0164,1.14
3.263888,0.2903,1.0913,-0.0212,1.13
3.272812,0.2871,1.0659,-0.0204,1.10
3.281077,0.2716,1.0433,-0.0201,1.08
3.291191,0.2523,1.0110,-0.0186,1.04
3.306710,0.2550,0.9498,-0.1252,0.99
3.314579,0.2061,0.9779,-0.2303,1.03
3.326811,-0.0579,1.1623,-0.1378,1.17
3.338353,-0.1711,1.3552,-0.1811,1.38
3.347405,-0.2009,1.3543,-0.1624,1.38
3.355709,-0.2754,1.2978,-0.1145,1.33
