time,gFx,gFy,gFz,TgF
2.175420,-0.1228,1.0312,0.1068,1.04
2.182778,-0.1207,1.0157,0.1038,1.03
2.198947,-0.1180,0.9770,0.1168,0.99
2.207715,-0.1209,0.9628,0.1279,0.98
2.216900,-0.1246,0.9476,0.1337,0.97
2.224786,-0.1241,0.9359,0.1351,0.95
2.241239,-0.1245,0.9202,0.1496,0.94
2.249521,-0.1239,0.9138,0.1599,0.94
2.261977,-0.1264,0.9078,0.1768,0.93
2.269604,-0.1254,0.9092,0.1813,0.94
2.282479,-0.1250,0.9131,0.1920,0.94
2.289607,-0.1231,0.9169,0.2013,0.95
2.297880,-0.1217,0.9237,0.2063,0.95
2.306265,-0.1173,0.9281,0.2083,0.96
2.323229,-0.1096,0.9408,0.2191,0.97
2.332212,-0.1047,0.9482,0.2114,0.98
2.340090,-0.0984,0.9503,0.2046,0.98
2.348249,-0.0896,0.9519,0.1974,0.98
2.358139,-0.0833,0.9510,0.1872,0.97
2.373198,-0.0676,0.9532,0.1746,0.97
2.381184,-0.0642,0.9577,0.1679,0.97
2.389748,-0.0628,0.9645,0.1616,0.98
2.397917,-0.0653,0.9674,0.1606,0.98
2.408192,-0.0673,0.9752,0.1650,0.99
2.423019,-0.0726,0.9780,0.1728,1.00
2.431671,-0.0751,0.9804,0.1781,1.00
2.440784,-0.0805,0.9803,0.1884,1.00
2.450866,-0.0859,0.9797,0.2034,1.00
2.465452,-0.0922,0.9787,0.1995,1.00
2.473174,-0.0917,0.9762,0.1926,1.00
2.482050,-0.0858,0.9715,0.1814,0.99
2.490334,-0.0829,0.9696,0.1853,0.99
2.500154,-0.0780,0.9676,0.1981,0.99
2.515824,-0.0834,0.9689,0.2083,0.99
2.523890,-0.0894,0.9781,0.2107,1.00
2.532136,-0.0933,0.9888,0.2058,1.01
2.540862,-0.0889,0.9855,0.1956,1.01
2.557217,-0.1104,0.9757,0.2525,1.01
2.566096,-0.1261,0.9780,0.2504,1.02
2.574473,-0.1279,0.9771,0.2348,1.01
2.581368,-0.1264,0.9694,0.2226,1.00
2.599879,-0.1129,0.9319,0.2298,0.97
2.606952,-0.1041,0.9207,0.2449,0.96
2.615020,-0.0933,0.9090,0.2489,0.95
2.624683,-0.0736,0.8985,0.2416,0.93
2.633290,-0.0423,0.8895,0.2472,0.92
2.657904,0.0001,0.8978,0.3003,0.95
2.658144,0.0001,0.8978,0.3003,0.95
2.666275,0.0093,0.9042,0.2994,0.95
2.682436,0.0137,0.8969,0.2931,0.94
2.690476,0.0109,0.8882,0.2984,0.94
2.698955,0.0017,0.8714,0.3089,0.92
2.707406,-0.0095,0.8713,0.3098,0.92
2.715994,-0.0232,0.8722,0.3058,0.92
2.725888,-0.0345,0.8731,0.3062,0.93
2.740665,-0.0507,0.8831,0.3081,0.94
2.748362,-0.0551,0.8933,0.3051,0.95
2.758043,-0.0596,0.9016,0.2998,0.95
2.773689,-0.0611,0.9120,0.2920,0.96
2.782402,-0.0568,0.9159,0.2867,0.96
2.790206,-0.0514,0.9175,0.2858,0.96
2.799522,-0.0432,0.9247,0.2967,0.97
2.807817,-0.0506,0.9438,0.2747,0.98
2.824828,-0.0802,1.0450,0.2746,1.08
2.833105,-0.1351,1.1417,0.2619,1.18
2.841055,-0.1677,1.2430,0.2466,1.28
2.848731,-0.1709,1.3509,0.2203,1.38
2.860738,-0.2124,1.4848,0.2065,1.51
2.874551,-0.2321,1.5063,0.1674,1.53
2.882556,-0.2326,1.4562,0.1506,1.48
2.891708,-0.2208,1.3170,0.1344,1.34
2.906870,-0.1994,1.0684,0.1308,1.09
2.917585,-0.1983,0.9251,0.1890,0.96
2.925021,-0.2191,0.8897,0.2150,0.94
2.933199,-0.2213,0.8539,0.2353,0.91
2.942444,-0.1888,0.8161,0.2442,0.87
2.961245,-0.0989,0.7496,0.2338,0.79
2.970131,-0.0675,0.7442,0.2130,0.78
2.974724,-0.0471,0.7620,0.1958,0.79
2.982891,-0.0273,0.8029,0.1659,0.82
3.000683,-0.0002,0.9069,0.1125,0.91
3.008583,0.0083,0.9471,0.0889,0.95
3.015236,0.0126,0.9721,0.0788,0.98
3.024855,0.0133,1.0039,0.0638,1.01
3.034750,0.0197,1.0119,0.0386,1.01
3.049947,0.0153,1.0097,-0.0029,1.01
3.060668,0.0027,0.9996,-0.0284,1.00
3.067497,-0.0046,0.9966,-0.0319,1.00
3.074227,-0.0099,0.9922,-0.0315,0.99
3.083901,-0.0167,0.9945,-0.0291,1.00
3.098840,-0.0298,0.9827,-0.0269,0.98
3.107522,-0.0377,0.9808,-0.0313,0.98
3.116487,-0.0464,0.9768,-0.0324,0.98
3.133814,-0.0640,0.9804,-0.0174,0.98
3.141764,-0.0718,0.9799,-0.0228,0.98
3.149560,-0.0733,0.9819,-0.0311,0.99
3.161641,-0.0787,0.9805,-0.0468,0.98
3.171566,-0.0850,0.9825,-0.0537,0.99
3.181523,-0.0968,0.9902,-0.0527,1.00
3.189871,-0.1008,0.9934,-0.0449,1.00
3.197998,-0.1096,0.9963,-0.0333,1.00
3.206900,-0.1194,0.9990,-0.0265,1.01
