time,gFx,gFy,gFz,TgF
3.713477,-0.2388,-0.8824,-0.0105,0.91
3.721089,-0.2102,-0.8778,-0.0579,0.90
3.729669,-0.1875,-0.8829,-0.0767,0.91
3.740929,-0.1843,-0.8907,-0.0547,0.91
3.755115,-0.2180,-0.8914,0.0107,0.92
3.763025,-0.2498,-0.8822,0.0493,0.92
3.772542,-0.2925,-0.8629,0.0955,0.92
3.791977,-0.3731,-0.8309,0.1643,0.93
3.801362,-0.3968,-0.8057,0.2039,0.92
3.804109,-0.3763,-0.8067,0.2039,0.91
3.820785,-0.3924,-0.8402,0.1519,0.94
3.829360,-0.4185,-0.9354,0.1343,1.03
3.837746,-0.4051,-0.9032,0.0227,0.99
3.848121,-0.4346,-0.8211,-0.0637,0.93
3.855208,-0.4241,-0.8216,0.0176,0.92
3.870894,-0.4156,-0.8394,0.2178,0.96
3.881244,-0.4192,-0.8414,0.2461,0.97
3.888492,-0.4012,-0.8363,0.2312,0.96
3.900120,-0.3482,-0.8062,0.1948,0.90
3.912216,-0.2762,-0.7616,0.1514,0.82
3.923456,-0.2056,-0.8116,0.0828,0.84
3.929443,-0.1873,-0.8719,0.0525,0.89
3.937286,-0.1572,-1.0011,-0.0076,1.01
3.954200,-0.1399,-1.1075,-0.1172,1.12
3.962190,-0.1531,-1.1315,-0.1223,1.15
3.970899,-0.1704,-1.1818,-0.0735,1.20
3.978883,-0.2051,-1.3060,0.0195,1.32
3.989021,-0.3633,-1.5756,0.1150,1.62
4.003742,-0.4458,-1.5563,0.0161,1.62
4.012703,-0.4129,-1.3922,-0.0491,1.45
4.020705,-0.4143,-1.2743,0.0010,1.34
4.028761,-0.4498,-1.1547,0.0437,1.24
4.045837,-0.3855,-0.8597,0.0049,0.94
4.054242,-0.2727,-0.7708,-0.0430,0.82
4.062210,-0.2129,-0.7376,-0.0691,0.77
4.070593,-0.1795,-0.7186,-0.1235,0.75
4.081691,-0.2083,-0.7279,-0.1643,0.77
4.100206,-0.3172,-0.7896,-0.2244,0.88
4.109238,-0.3536,-0.8326,-0.2576,0.94
4.112411,-0.3601,-0.8455,-0.2647,0.96
4.121275,-0.3811,-0.9032,-0.2942,1.02
4.138589,-0.3750,-0.9857,-0.3177,1.10
4.146098,-0.3912,-0.9974,-0.3069,1.11
4.154648,-0.4122,-0.9984,-0.2864,1.12
4.162814,-0.4187,-0.9903,-0.2803,1.11
