time,gFx,gFy,gFz,TgF
1.708256,-0.9732,-0.6290,0.4566,1.25
1.721456,-0.8856,-0.6339,0.4607,1.18
1.730012,-0.8057,-0.6251,0.4402,1.11
1.738816,-0.7127,-0.6194,0.3963,1.02
1.746798,-0.6448,-0.5987,0.3721,0.96
1.763849,-0.5921,-0.5706,0.3308,0.89
1.771736,-0.6143,-0.5540,0.3264,0.89
1.779774,-0.6622,-0.5416,0.3291,0.92
1.788186,-0.6978,-0.5298,0.3362,0.94
1.808950,-0.6839,-0.5032,0.3416,0.92
1.817513,-0.6209,-0.4947,0.3333,0.86
1.821235,-0.6050,-0.4917,0.3311,0.85
1.829722,-0.5596,-0.4810,0.3169,0.80
1.840121,-0.5394,-0.4532,0.2913,0.76
1.854746,-0.5845,-0.4397,0.2764,0.78
1.863461,-0.6392,-0.4485,0.2779,0.83
1.871787,-0.6634,-0.4595,0.2932,0.86
1.880493,-0.6661,-0.4795,0.3108,0.88
1.896172,-0.6588,-0.4708,0.3394,0.88
1.905560,-0.6402,-0.4517,0.3758,0.87
1.916572,-0.6165,-0.4068,0.4358,0.86
1.924148,-0.5787,-0.3745,0.4949,0.85
1.938760,-0.2793,-0.3155,0.9361,1.03
1.946353,-0.3020,-0.2527,0.9781,1.05
1.955085,-0.5106,-0.1970,0.8021,0.97
1.964231,-0.6114,-0.1797,0.5750,0.86
1.980269,-0.6790,-0.3106,0.4085,0.85
1.990179,-0.6888,-0.3841,0.4722,0.92
1.997532,-0.7125,-0.4307,0.4595,0.95
2.016264,-0.7347,-0.4368,0.3599,0.93
2.020043,-0.7323,-0.4283,0.3311,0.91
2.029980,-0.7323,-0.4241,0.2869,0.89
2.038551,-0.7279,-0.4192,0.2752,0.88
2.048192,-0.7076,-0.4122,0.2764,0.86
2.057045,-0.6983,-0.4109,0.2854,0.86
2.071820,-0.6881,-0.4270,0.2993,0.86
2.081066,-0.7144,-0.4207,0.2788,0.87
2.088849,-0.7733,-0.3990,0.2510,0.91
2.106439,-0.9454,-0.3575,0.1819,1.03
2.113301,-0.9989,-0.3694,0.1572,1.08
2.121211,-1.0240,-0.3860,0.1467,1.10
2.130880,-0.9981,-0.4163,0.1235,1.09
2.146648,-0.9295,-0.4336,0.1196,1.03
2.154598,-0.9295,-0.4353,0.1182,1.03
2.162806,-0.9654,-0.4292,0.1128,1.06
2.171180,-1.0140,-0.4302,0.1223,1.11
2.179683,-1.0992,-0.4441,0.1226,1.19
2.196956,-1.1979,-0.5442,0.0881,1.32
2.206360,-1.1786,-0.6163,-0.0010,1.33
2.216291,-1.0897,-0.6429,-0.0928,1.27
2.229979,-0.9981,-0.6468,-0.1951,1.21
2.239323,-1.0062,-0.6419,-0.1565,1.20
2.246709,-1.0231,-0.6221,-0.0190,1.20
2.263950,-1.0091,-0.5674,0.6487,1.33
2.272827,-0.9054,-0.5022,0.8524,1.34
2.280465,-0.8336,-0.4473,0.7821,1.23
2.289448,-0.8470,-0.4310,0.5916,1.12
2.308523,-0.9054,-0.6131,0.3406,1.15
2.315177,-0.9005,-0.6798,0.2364,1.15
2.322971,-0.8433,-0.7435,0.1633,1.14
2.330160,-0.7796,-0.7628,0.1177,1.10
2.338699,-0.7073,-0.7476,0.0969,1.03
2.355237,-0.6187,-0.6788,0.1890,0.94
2.363342,-0.5980,-0.6583,0.2578,0.93
2.372616,-0.6502,-0.6793,0.3245,0.99
2.380191,-0.6397,-0.7025,0.3301,1.01
2.389477,-0.6226,-0.7135,0.2783,0.99
2.410237,-0.7083,-0.6400,0.1248,0.96
2.417562,-0.7506,-0.5845,0.0877,0.96
2.422111,-0.7708,-0.5540,0.0608,0.95
2.430186,-0.7992,-0.5291,0.0559,0.96
2.447868,-0.8014,-0.5169,0.1521,0.97
2.455313,-0.7940,-0.4932,0.2967,0.98
2.463875,-0.8226,-0.4439,0.3799,1.01
