time,gFx,gFy,gFz,TgF
2.050526,-0.0037,0.2639,0.9239,0.96
2.055967,-0.0198,0.2700,0.9149,0.95
2.065543,-0.0496,0.2874,0.9012,0.95
2.081999,-0.0962,0.3467,0.8814,0.95
2.089345,-0.1111,0.3587,0.8763,0.95
2.100035,-0.1214,0.3699,0.8761,0.96
2.106397,-0.1238,0.3711,0.8714,0.96
2.116611,-0.1248,0.3606,0.8683,0.95
2.132019,-0.1394,0.3374,0.8656,0.94
2.139963,-0.1477,0.3328,0.8724,0.95
2.150679,-0.1751,0.3260,0.8863,0.96
2.157920,-0.1934,0.3296,0.8880,0.97
2.177545,-0.2080,0.3460,0.9090,0.99
2.180877,-0.2061,0.3489,0.9156,1.00
2.190329,-0.2139,0.3599,0.9244,1.01
2.206168,-0.2329,0.3684,0.9283,1.03
2.214398,-0.2278,0.3672,0.9295,1.03
2.222926,-0.2383,0.3589,0.9312,1.03
2.231651,-0.2410,0.3518,0.9422,1.03
2.251463,-0.2337,0.3401,0.9823,1.07
2.260752,-0.2219,0.3184,0.9984,1.07
2.264867,-0.2110,0.3042,1.0033,1.07
2.272496,-0.1924,0.2837,1.0016,1.06
2.289068,-0.1477,0.2561,1.0069,1.05
2.297730,-0.1465,0.2537,1.0055,1.05
2.305970,-0.1587,0.2622,1.0116,1.06
2.315383,-0.1851,0.2744,1.0209,1.07
2.331511,-0.2783,0.3372,1.1014,1.19
2.339598,-0.2879,0.3638,1.0824,1.18
2.351894,-0.3074,0.3743,1.0499,1.16
2.358317,-0.2901,0.3660,0.9942,1.10
2.364462,-0.2976,0.3684,0.9520,1.06
2.381837,-0.6160,0.5604,0.7608,1.13
2.390257,-0.6131,0.6390,0.6780,1.12
2.398197,-0.5923,0.6978,0.6351,1.11
2.407297,-0.5381,0.6863,0.6068,1.06
2.422977,-0.3472,0.5159,0.5674,0.84
2.432222,-0.2530,0.4207,0.6395,0.81
2.439406,-0.2249,0.3902,0.7440,0.87
2.450013,-0.2197,0.3413,0.9588,1.04
2.464335,-0.1321,0.2613,1.2611,1.29
2.472405,-0.0896,0.2053,1.3859,1.40
2.481015,-0.0554,0.1983,1.4325,1.45
2.489584,-0.0732,0.2068,1.5002,1.52
2.498579,-0.0293,0.1785,1.4787,1.49
2.515096,-0.0447,0.1402,1.2633,1.27
2.523716,-0.1240,0.1536,1.1942,1.21
2.531514,-0.1658,0.1528,1.0865,1.11
2.540486,-0.1970,0.1658,0.9732,1.01
2.549886,-0.2490,0.1858,0.8858,0.94
2.564104,-0.3306,0.2591,0.8516,0.95
2.572613,-0.3255,0.2771,0.8619,0.96
2.589541,-0.2071,0.2114,0.9291,0.98
2.597947,-0.1316,0.1609,0.9696,0.99
2.606483,-0.0640,0.1040,1.0292,1.04
2.614592,-0.0469,0.0681,1.0736,1.08
2.623355,-0.0488,0.0413,1.1029,1.10
2.632855,-0.0591,0.0349,1.1322,1.13
2.651974,-0.1218,0.0195,1.1014,1.11
2.659252,-0.1467,-0.0107,1.0621,1.07
2.664380,-0.1582,-0.0356,1.0416,1.05
2.681304,-0.1719,-0.0923,1.0265,1.04
2.690093,-0.1499,-0.0908,1.0541,1.07
2.697681,-0.1260,-0.0921,1.0655,1.08
2.706290,-0.0938,-0.0896,1.0690,1.08
2.723760,-0.0369,-0.1436,1.1844,1.19
2.731405,-0.0100,-0.1233,1.1710,1.18
2.739653,-0.0474,-0.0608,1.1830,1.19
2.750851,-0.0581,-0.0818,1.1869,1.19
2.757511,-0.0505,-0.0957,1.1539,1.16
2.773040,-0.0628,-0.0581,1.0633,1.07
2.781844,-0.0513,-0.0454,1.0370,1.04
2.791445,-0.0459,-0.0315,1.0086,1.01
2.797536,-0.0469,-0.0168,0.9862,0.99
2.814671,-0.0461,0.0230,0.9186,0.92
2.823001,-0.0347,0.0488,0.8866,0.89
2.831674,-0.0073,0.0811,0.8597,0.86
2.839771,0.0090,0.0960,0.8551,0.86
2.851373,0.0359,0.1165,0.8636,0.87
2.864332,0.0571,0.1306,0.8617,0.87
2.872972,0.0879,0.1482,0.8348,0.85
2.881357,0.0955,0.1631,0.8119,0.83
2.890015,0.1067,0.1878,0.8060,0.83
2.900082,0.1187,0.2185,0.8070,0.84
2.914866,0.1304,0.2595,0.8216,0.87
2.922696,0.1353,0.2759,0.8426,0.90
2.930704,0.1348,0.2835,0.8639,0.92
2.949830,0.1497,0.2971,0.8814,0.94
2.956169,0.1607,0.2979,0.8883,0.95
2.964925,0.1704,0.2827,0.9115,0.97
2.972166,0.1787,0.2678,0.9254,0.98
2.981532,0.1931,0.2744,0.9381,1.00
2.997547,0.2090,0.2783,0.9518,1.01
3.006306,0.2141,0.2813,0.9452,1.01
3.014205,0.2156,0.2884,0.9232,0.99
3.024495,0.1802,0.3040,0.7984,0.87
3.040409,0.1238,0.2947,0.8275,0.89
3.047335,0.1082,0.3101,0.8084,0.87
3.057644,0.1152,0.3262,0.8018,0.87
3.064461,0.1338,0.3284,0.7999,0.87
3.081076,0.0816,0.3011,0.7691,0.83
3.090339,0.1353,0.3384,0.7738,0.86
3.098071,0.2041,0.3501,0.7415,0.85
3.106559,0.2219,0.3416,0.7064,0.82
3.115905,0.1521,0.3247,0.6549,0.75
3.131637,0.1311,0.3299,0.6741,0.76
3.141002,0.1404,0.3225,0.6898,0.77
3.149173,0.1360,0.3025,0.6715,0.75
3.161338,0.1140,0.2910,0.6522,0.72
3.168662,0.0896,0.2549,0.6751,0.73
3.181152,0.1318,0.1895,0.7557,0.79
3.190880,0.1494,0.1980,0.7320,0.77
3.198933,0.1382,0.2009,0.7623,0.80
3.215176,0.2285,0.1731,0.7696,0.82
3.223436,0.2591,0.1384,0.8311,0.88
3.231835,0.2740,0.1047,0.8712,0.92
3.239533,0.2786,0.0828,0.8871,0.93
3.251029,0.2227,0.0576,0.8558,0.89
3.264855,0.2134,0.0171,0.7904,0.82
3.272869,0.2322,-0.0076,0.7457,0.78
3.282680,0.2720,-0.0347,0.7095,0.76
3.290492,0.3284,-0.0234,0.6627,0.74
3.306376,0.4153,-0.0151,0.6487,0.77
3.315732,0.4324,0.0383,0.6544,0.79
3.323139,0.5066,0.0664,0.6461,0.82
3.331856,0.7025,0.0569,0.6329,0.95
3.352143,0.8514,-0.0073,0.6295,1.06
3.359546,0.8414,-0.0408,0.6607,1.07
3.364715,0.8031,-0.0794,0.7288,1.09
3.372909,0.7467,-0.1057,0.8495,1.14
3.383622,0.7298,-0.1384,0.9686,1.22
3.398845,0.7159,-0.1321,1.0550,1.28
3.407016,0.7264,-0.1267,1.0567,1.29
3.414659,0.7386,-0.1223,1.0179,1.26
3.423961,0.7484,-0.1209,0.9264,1.20
3.439811,0.7767,-0.1021,0.7323,1.07
3.448360,0.8465,-0.1301,0.5691,1.03
3.460185,0.8299,-0.1445,0.4974,0.98
3.469716,0.7481,-0.1316,0.4981,0.91
3.481814,0.6492,-0.1143,0.5826,0.88
3.489965,0.6414,-0.1480,0.6776,0.94
3.498319,0.6934,-0.2146,0.7374,1.03
3.514828,0.7618,-0.3245,0.8690,1.20
3.523049,0.7679,-0.3453,0.9405,1.26
3.531648,0.7537,-0.3450,1.0045,1.30
3.539509,0.7362,-0.3264,1.0077,1.29
3.549763,0.7003,-0.2869,0.9288,1.20
3.558041,0.6834,-0.2805,0.8731,1.14
3.574207,0.6534,-0.2305,0.7225,1.00
3.581699,0.6407,-0.2024,0.6710,0.95
3.589666,0.6434,-0.1858,0.6331,0.92
3.606439,0.7027,-0.2039,0.6404,0.97
3.615716,0.7357,-0.2163,0.7054,1.04
3.623113,0.7486,-0.2322,0.7718,1.10
3.632905,0.7484,-0.2525,0.8382,1.15
3.652391,0.7413,-0.2471,0.9752,1.25
3.659765,0.7345,-0.2295,0.9742,1.24
3.665364,0.7369,-0.2112,0.9732,1.24
3.674194,0.7435,-0.1948,0.9598,1.23
3.690379,0.7437,-0.1514,0.9029,1.18
3.698819,0.7286,-0.1318,0.8741,1.15
3.706388,0.7227,-0.1270,0.8636,1.13
3.714787,0.7127,-0.1135,0.8580,1.12
3.730971,0.7056,-0.1069,0.8619,1.12
3.739604,0.7098,-0.1047,0.8702,1.13
3.748169,0.7349,-0.0962,0.8922,1.16
3.759777,0.8062,-0.0891,0.9278,1.23
3.766837,0.8436,-0.0872,0.9549,1.28
3.781536,0.8812,-0.0742,0.9813,1.32
3.789332,0.9110,-0.0569,0.9688,1.33
3.798981,0.9620,-0.0320,0.9371,1.34
3.806004,0.9867,-0.0093,0.8973,1.33
3.822691,1.0228,0.0347,0.7913,1.29
3.831009,1.0187,0.0559,0.7083,1.24
3.839819,1.0025,0.0752,0.6251,1.18
3.848666,0.9999,0.0835,0.5587,1.15
3.860000,0.9994,0.0923,0.5235,1.13
3.867854,1.0023,0.0930,0.5137,1.13
