
time,ax,ay,az,wx,wy,wz,
2.489604,-1.9790,-3.6281,-2.5575,0.2773,0.0585,-0.0501,
2.490771,0.8785,-0.0939,-1.9871,0.2773,0.0585,-0.0501,
2.517196,0.8785,-0.0939,-1.9871,0.6712,-0.7766,-0.2072,
2.553797,0.8785,-0.0939,-1.9871,0.6712,-0.7766,-0.2072,
2.554986,-0.7102,-1.1566,-0.4944,0.6712,-0.7766,-0.2072,
2.582764,-0.7102,-1.1566,-0.4944,0.6413,-1.4067,0.3464,
2.619601,-0.7102,-1.1566,-0.4944,0.6413,-1.4067,0.3464,
2.620910,1.1844,-1.1987,0.5830,0.6413,-1.4067,0.3464,
2.649921,1.1844,-1.1987,0.5830,0.5764,-1.1156,0.1781,
2.685729,1.1844,-1.1987,0.5830,0.5764,-1.1156,0.1781,
2.687090,1.4872,-0.8432,0.8076,0.5764,-1.1156,0.1781,
2.713658,1.4872,-0.8432,0.8076,0.5993,-0.9511,-0.0021,
2.750870,1.4872,-0.8432,0.8076,0.5993,-0.9511,-0.0021,
2.752082,3.5359,2.1157,0.9630,0.5993,-0.9511,-0.0021,
2.778622,3.5359,2.1157,0.9630,0.7120,0.1368,0.1458,
2.816712,3.5359,2.1157,0.9630,0.7120,0.1368,0.1458,
2.817855,3.0482,6.6071,0.6468,0.7120,0.1368,0.1458,
2.844777,3.0482,6.6071,0.6468,-1.0394,0.2309,0.4707,
2.885137,3.0482,6.6071,0.6468,-1.0394,0.2309,0.4707,
2.886463,-1.9559,-2.6305,-0.5422,-1.0394,0.2309,0.4707,
2.909805,-1.9559,-2.6305,-0.5422,-1.1900,1.5689,0.0527,
2.946947,-1.9559,-2.6305,-0.5422,-1.1900,1.5689,0.0527,
2.948142,-2.1638,3.3198,1.5349,-1.1900,1.5689,0.0527,
2.975433,-2.1638,3.3198,1.5349,-1.3912,-0.6373,-0.1072,
3.012280,-2.1638,3.3198,1.5349,-1.3912,-0.6373,-0.1072,
3.013641,-0.7660,-3.0128,-0.5340,-1.3912,-0.6373,-0.1072,
3.041096,-0.7660,-3.0128,-0.5340,-0.7795,0.3381,0.1593,
3.079694,-0.7660,-3.0128,-0.5340,-0.7795,0.3381,0.1593,
3.081169,1.3888,-4.0192,0.3651,-0.7795,0.3381,0.1593,
3.107217,1.3888,-4.0192,0.3651,0.3401,1.5243,-0.2944,
3.143896,1.3888,-4.0192,0.3651,0.3401,1.5243,-0.2944,
3.145016,1.4856,-0.2941,3.2399,0.3401,1.5243,-0.2944,
3.172800,1.4856,-0.2941,3.2399,-0.3337,1.2094,0.3580,
3.209374,1.4856,-0.2941,3.2399,-0.3337,1.2094,0.3580,
3.210941,-0.0995,1.6739,0.5459,-0.3337,1.2094,0.3580,
3.237346,-0.0995,1.6739,0.5459,-1.5178,0.4473,-0.1622,
3.274827,-0.0995,1.6739,0.5459,-1.5178,0.4473,-0.1622,
3.276108,-5.4571,0.6046,-4.5474,-1.5178,0.4473,-0.1622,
3.302842,-5.4571,0.6046,-4.5474,0.2720,0.0947,-0.3960,
3.339999,-5.4571,0.6046,-4.5474,0.2720,0.0947,-0.3960,
3.341594,2.4279,4.4032,-4.5363,0.2720,0.0947,-0.3960,
3.368681,2.4279,4.4032,-4.5363,1.5044,-0.7074,-0.1081,
3.405997,2.4279,4.4032,-4.5363,1.5044,-0.7074,-0.1081,
3.407630,-3.1290,-3.7044,-0.4549,1.5044,-0.7074,-0.1081,
3.433490,-3.1290,-3.7044,-0.4549,0.9226,-1.4581,0.1578,
3.471220,-3.1290,-3.7044,-0.4549,0.9226,-1.4581,0.1578,
3.473155,1.6591,-2.1148,-1.2121,0.9226,-1.4581,0.1578,
3.500257,1.6591,-2.1148,-1.2121,0.7361,-1.2257,-0.2810,
3.537201,1.6591,-2.1148,-1.2121,0.7361,-1.2257,-0.2810,
3.539156,2.4199,-0.8109,0.9966,0.7361,-1.2257,-0.2810,
3.565210,2.4199,-0.8109,0.9966,0.5353,-0.9661,-0.1475,
3.601386,2.4199,-0.8109,0.9966,0.5353,-0.9661,-0.1475,
3.602439,3.2485,0.5344,1.1406,0.5353,-0.9661,-0.1475,
3.630417,3.2485,0.5344,1.1406,0.0217,-0.6351,-0.1889,
3.667608,3.2485,0.5344,1.1406,0.0217,-0.6351,-0.1889,
3.669393,6.5543,1.3367,-0.5570,0.0217,-0.6351,-0.1889,
3.695551,6.5543,1.3367,-0.5570,0.0452,1.4361,0.7248,
3.732952,6.5543,1.3367,-0.5570,0.0452,1.4361,0.7248,
3.734537,-2.6023,3.8515,-3.8334,0.0452,1.4361,0.7248,
3.761292,-2.6023,3.8515,-3.8334,-1.7164,0.9198,0.1341,
3.798428,-2.6023,3.8515,-3.8334,-1.7164,0.9198,0.1341,
3.800008,-6.1166,2.8164,1.1388,-1.7164,0.9198,0.1341,
3.826824,-6.1166,2.8164,1.1388,-1.2020,-0.9807,0.4491,
