
time,ax,ay,az,wx,wy,wz,
3.016079,0.9038,-0.1490,-0.3086,0.2158,-0.3910,-0.0637,
3.044436,0.9038,-0.1490,-0.3086,0.1804,-0.3082,-0.0327,
3.077947,0.9038,-0.1490,-0.3086,0.1804,-0.3082,-0.0327,
3.079085,1.2393,-0.7715,-0.2609,0.1804,-0.3082,-0.0327,
3.111367,1.2393,-0.7715,-0.2609,0.0933,-0.0898,-0.2082,
3.143214,1.2393,-0.7715,-0.2609,0.0933,-0.0898,-0.2082,
3.144864,0.8353,-0.5204,-0.0126,0.0933,-0.0898,-0.2082,
3.175003,0.8353,-0.5204,-0.0126,-0.0434,-0.2388,-0.2636,
3.208481,0.8353,-0.5204,-0.0126,-0.0434,-0.2388,-0.2636,
3.209430,1.0845,-0.5581,0.0030,-0.0434,-0.2388,-0.2636,
3.241332,1.0845,-0.5581,0.0030,-0.0521,-0.0980,-0.1379,
3.273782,1.0845,-0.5581,0.0030,-0.0521,-0.0980,-0.1379,
3.274707,1.4876,-0.9271,0.1868,-0.0521,-0.0980,-0.1379,
3.307095,1.4876,-0.9271,0.1868,0.0893,0.0026,0.0696,
3.340619,1.4876,-0.9271,0.1868,0.0893,0.0026,0.0696,
3.342101,-1.2126,2.3278,0.1489,0.0893,0.0026,0.0696,
3.372916,-1.2126,2.3278,0.1489,-0.0344,-0.0710,0.2082,
3.405732,-1.2126,2.3278,0.1489,-0.0344,-0.0710,0.2082,
3.407849,-1.4171,2.2486,-0.9576,-0.0344,-0.0710,0.2082,
3.437640,-1.4171,2.2486,-0.9576,-0.5806,-0.1043,0.2563,
3.475144,-1.4171,2.2486,-0.9576,-0.5806,-0.1043,0.2563,
3.476962,-0.1685,-0.4513,-0.2640,-0.5806,-0.1043,0.2563,
3.503831,-0.1685,-0.4513,-0.2640,-0.9482,0.6251,0.1662,
3.536656,-0.1685,-0.4513,-0.2640,-0.9482,0.6251,0.1662,
3.538122,-0.8780,0.4801,0.0237,-0.9482,0.6251,0.1662,
3.569122,-0.8780,0.4801,0.0237,-0.7749,0.3601,0.0150,
3.603056,-0.8780,0.4801,0.0237,-0.7749,0.3601,0.0150,
3.604720,-1.4040,-0.0995,-0.0520,-0.7749,0.3601,0.0150,
3.634895,-1.4040,-0.0995,-0.0520,-0.8580,-0.0472,0.0722,
3.668549,-1.4040,-0.0995,-0.0520,-0.8580,-0.0472,0.0722,
3.670236,-0.6952,-0.9991,0.4187,-0.8580,-0.0472,0.0722,
3.699975,-0.6952,-0.9991,0.4187,-0.5634,-0.1080,-0.0379,
3.734388,-0.6952,-0.9991,0.4187,-0.5634,-0.1080,-0.0379,
3.736158,0.2285,-1.1546,0.6381,-0.5634,-0.1080,-0.0379,
3.766171,0.2285,-1.1546,0.6381,-0.1417,-0.1394,-0.0961,
3.798446,0.2285,-1.1546,0.6381,-0.1417,-0.1394,-0.0961,
3.800157,0.4136,-1.1396,0.8155,-0.1417,-0.1394,-0.0961,
3.830518,0.4136,-1.1396,0.8155,-0.0047,0.1023,0.0209,
3.864582,0.4136,-1.1396,0.8155,-0.0047,0.1023,0.0209,
3.866228,1.2897,-1.0051,1.4671,-0.0047,0.1023,0.0209,
3.895997,1.2897,-1.0051,1.4671,0.1698,0.2981,0.3126,
3.929590,1.2897,-1.0051,1.4671,0.1698,0.2981,0.3126,
3.931464,-0.2271,-0.7017,0.1732,0.1698,0.2981,0.3126,
3.961600,-0.2271,-0.7017,0.1732,0.0186,0.5282,0.1374,
3.995233,-0.2271,-0.7017,0.1732,0.0186,0.5282,0.1374,
3.996902,-1.2259,2.3469,0.6643,0.0186,0.5282,0.1374,
4.027637,-1.2259,2.3469,0.6643,0.3483,-0.2025,0.0921,
4.062137,-1.2259,2.3469,0.6643,0.3483,-0.2025,0.0921,
4.063982,-0.0049,0.3481,-0.1883,0.3483,-0.2025,0.0921,
4.092064,-0.0049,0.3481,-0.1883,0.7624,0.0026,0.0505,
4.127085,-0.0049,0.3481,-0.1883,0.7624,0.0026,0.0505,
4.128698,-0.1665,0.9503,-1.2245,0.7624,0.0026,0.0505,
4.158113,-0.1665,0.9503,-1.2245,0.6475,0.1773,0.0443,
4.192352,-0.1665,0.9503,-1.2245,0.6475,0.1773,0.0443,
4.193924,-1.1489,-0.8949,-0.5623,0.6475,0.1773,0.0443,
4.225326,-1.1489,-0.8949,-0.5623,0.5458,0.0183,0.0867,
4.257688,-1.1489,-0.8949,-0.5623,0.5458,0.0183,0.0867,
4.259471,-0.9390,-0.2843,-0.6877,0.5458,0.0183,0.0867,
4.289968,-0.9390,-0.2843,-0.6877,0.3505,-0.3691,0.0742,
4.324211,-0.9390,-0.2843,-0.6877,0.3505,-0.3691,0.0742,
