
time,ax,ay,az,wx,wy,wz,
2.631287,1.6855,-1.1607,0.7180,0.7529,-0.1356,-0.4847,
2.632420,1.7774,-0.4937,1.9455,0.7529,-0.1356,-0.4847,
2.650469,1.7774,-0.4937,1.9455,0.4497,-0.7071,-0.1741,
2.697139,1.7774,-0.4937,1.9455,0.4497,-0.7071,-0.1741,
2.698304,2.1160,-0.9376,0.7245,0.4497,-0.7071,-0.1741,
2.716059,2.1160,-0.9376,0.7245,0.7607,-0.4800,0.3793,
2.762109,2.1160,-0.9376,0.7245,0.7607,-0.4800,0.3793,
2.763330,3.6951,0.9953,0.6858,0.7607,-0.4800,0.3793,
2.781647,3.6951,0.9953,0.6858,-0.7141,-0.2049,0.8326,
2.827885,3.6951,0.9953,0.6858,-0.7141,-0.2049,0.8326,
2.829340,3.2778,1.9682,0.3383,-0.7141,-0.2049,0.8326,
2.848460,3.2778,1.9682,0.3383,-1.0942,0.8651,0.7561,
2.892613,3.2778,1.9682,0.3383,-1.0942,0.8651,0.7561,
2.893984,0.6937,1.7269,0.1915,-1.0942,0.8651,0.7561,
2.912619,0.6937,1.7269,0.1915,-0.6610,0.8071,0.5687,
2.958463,0.6937,1.7269,0.1915,-0.6610,0.8071,0.5687,
2.960036,-1.9095,2.7483,-2.8672,-0.6610,0.8071,0.5687,
2.978550,-1.9095,2.7483,-2.8672,-1.2573,1.1332,-0.7295,
3.024362,-1.9095,2.7483,-2.8672,-1.2573,1.1332,-0.7295,
3.026038,-3.9891,-0.2734,-2.3817,-1.2573,1.1332,-0.7295,
3.044622,-3.9891,-0.2734,-2.3817,-2.4288,0.2440,-0.0654,
3.090333,-3.9891,-0.2734,-2.3817,-2.4288,0.2440,-0.0654,
3.091344,-0.9618,-1.9652,-1.0747,-2.4288,0.2440,-0.0654,
3.109099,-0.9618,-1.9652,-1.0747,-2.2620,-0.4679,-0.4262,
3.155753,-0.9618,-1.9652,-1.0747,-2.2620,-0.4679,-0.4262,
3.156880,-0.6348,-2.7269,0.4504,-2.2620,-0.4679,-0.4262,
3.175288,-0.6348,-2.7269,0.4504,0.4171,-0.6988,-0.7624,
3.221059,-0.6348,-2.7269,0.4504,0.4171,-0.6988,-0.7624,
3.221872,-1.2149,-2.5570,-1.3503,0.4171,-0.6988,-0.7624,
3.240309,-1.2149,-2.5570,-1.3503,0.8845,-1.5084,0.1674,
3.285754,-1.2149,-2.5570,-1.3503,0.8845,-1.5084,0.1674,
3.286666,1.2235,0.2623,0.1691,0.8845,-1.5084,0.1674,
3.308216,1.2235,0.2623,0.1691,-0.1852,-0.1753,1.1228,
3.351570,1.2235,0.2623,0.1691,-0.1852,-0.1753,1.1228,
3.353150,2.5451,1.0835,5.6719,-0.1852,-0.1753,1.1228,
3.371708,2.5451,1.0835,5.6719,-0.0739,-1.1388,-0.0612,
3.417298,2.5451,1.0835,5.6719,-0.0739,-1.1388,-0.0612,
3.419322,-0.1503,-2.3790,1.2742,-0.0739,-1.1388,-0.0612,
3.436958,-0.1503,-2.3790,1.2742,2.1586,-1.1096,-0.1965,
3.482741,-0.1503,-2.3790,1.2742,2.1586,-1.1096,-0.1965,
3.484544,-0.6186,1.9446,-3.4842,2.1586,-1.1096,-0.1965,
3.503500,-0.6186,1.9446,-3.4842,0.0799,-1.8966,0.1739,
3.550210,-0.6186,1.9446,-3.4842,0.0799,-1.8966,0.1739,
3.552625,-2.2779,0.6866,-1.4590,0.0799,-1.8966,0.1739,
3.567864,-2.2779,0.6866,-1.4590,0.3231,-0.1017,-0.9733,
3.615616,-2.2779,0.6866,-1.4590,0.3231,-0.1017,-0.9733,
3.618309,-2.2304,0.0533,-0.9582,0.3231,-0.1017,-0.9733,
3.634551,-2.2304,0.0533,-0.9582,1.2124,-0.8447,-0.1970,
3.678665,-2.2304,0.0533,-0.9582,1.2124,-0.8447,-0.1970,
3.680419,-0.0871,-0.4012,-1.2755,1.2124,-0.8447,-0.1970,
3.699957,-0.0871,-0.4012,-1.2755,0.5702,-1.5194,-0.0096,
3.745156,-0.0871,-0.4012,-1.2755,0.5702,-1.5194,-0.0096,
3.747739,1.2164,-0.2312,-0.3159,0.5702,-1.5194,-0.0096,
3.764069,1.2164,-0.2312,-0.3159,0.3571,-2.6515,0.2337,
3.812233,1.2164,-0.2312,-0.3159,0.3571,-2.6515,0.2337,
3.813800,1.7469,-1.0566,-0.5782,0.3571,-2.6515,0.2337,
3.830369,1.7469,-1.0566,-0.5782,0.0105,-1.9913,0.0040,
3.875704,1.7469,-1.0566,-0.5782,0.0105,-1.9913,0.0040,
3.876873,2.4237,-1.2514,0.6967,0.0105,-1.9913,0.0040,
3.894776,2.4237,-1.2514,0.6967,0.2375,-1.3392,-0.4070,
3.940728,2.4237,-1.2514,0.6967,0.2375,-1.3392,-0.4070,
3.941873,1.5409,0.1535,1.0618,0.2375,-1.3392,-0.4070,
3.961276,1.5409,0.1535,1.0618,0.4090,-0.5620,-0.6035,
4.006206,1.5409,0.1535,1.0618,0.4090,-0.5620,-0.6035,
4.007463,2.9150,1.3118,0.7483,0.4090,-0.5620,-0.6035,
4.026408,2.9150,1.3118,0.7483,-0.0420,-0.3644,0.1710,
4.072253,2.9150,1.3118,0.7483,-0.0420,-0.3644,0.1710,
4.073829,3.5661,1.2369,1.4578,-0.0420,-0.3644,0.1710,
4.091999,3.5661,1.2369,1.4578,-0.7271,-1.7205,0.7227,
4.137551,3.5661,1.2369,1.4578,-0.7271,-1.7205,0.7227,
4.138521,1.9059,1.4007,1.1434,-0.7271,-1.7205,0.7227,
4.159536,1.9059,1.4007,1.1434,-1.8746,-0.2831,0.5414,
4.203624,1.9059,1.4007,1.1434,-1.8746,-0.2831,0.5414,
4.205045,-0.9968,2.4523,-0.1741,-1.8746,-0.2831,0.5414,
4.222622,-0.9968,2.4523,-0.1741,-1.1781,0.8815,0.7705,
4.268675,-0.9968,2.4523,-0.1741,-1.1781,0.8815,0.7705,
4.270208,-2.5995,2.0600,-2.6163,-1.1781,0.8815,0.7705,
4.288254,-2.5995,2.0600,-2.6163,-1.5404,0.3459,-0.2465,
4.333739,-2.5995,2.0600,-2.6163,-1.5404,0.3459,-0.2465,
4.335367,-3.4693,-1.1779,-2.2144,-1.5404,0.3459,-0.2465,
4.353978,-3.4693,-1.1779,-2.2144,-2.0209,-1.0446,0.4226,
4.399527,-3.4693,-1.1779,-2.2144,-2.0209,-1.0446,0.4226,
4.401109,-1.8551,-2.2045,-1.7263,-2.0209,-1.0446,0.4226,
4.419549,-1.8551,-2.2045,-1.7263,-1.4232,-0.2309,-0.0823,
4.465734,-1.8551,-2.2045,-1.7263,-1.4232,-0.2309,-0.0823,
4.467561,-1.3046,-2.5730,-1.0193,-1.4232,-0.2309,-0.0823,
4.485697,-1.3046,-2.5730,-1.0193,0.0229,-0.1323,-0.0234,
4.530762,-1.3046,-2.5730,-1.0193,0.0229,-0.1323,-0.0234,
4.533303,0.0335,-1.4270,-0.5799,0.0229,-0.1323,-0.0234,
4.550318,0.0335,-1.4270,-0.5799,0.6854,-0.2042,0.7014,
4.597093,0.0335,-1.4270,-0.5799,0.6854,-0.2042,0.7014,
4.599145,2.7031,0.6137,2.0772,0.6854,-0.2042,0.7014,
4.615955,2.7031,0.6137,2.0772,-0.4482,0.4924,0.6298,
4.661095,2.7031,0.6137,2.0772,-0.4482,0.4924,0.6298,
4.663109,1.7709,1.4452,4.3343,-0.4482,0.4924,0.6298,
4.681901,1.7709,1.4452,4.3343,-0.1280,-0.1156,0.2434,
4.728501,1.7709,1.4452,4.3343,-0.1280,-0.1156,0.2434,
4.730373,-0.7836,-2.8217,-1.0375,-0.1280,-0.1156,0.2434,
4.748717,-0.7836,-2.8217,-1.0375,1.3021,-0.9859,-0.8479,
4.793209,-0.7836,-2.8217,-1.0375,1.3021,-0.9859,-0.8479,
4.796187,-2.1267,4.3240,-2.0601,1.3021,-0.9859,-0.8479,
4.812276,-2.1267,4.3240,-2.0601,0.2839,-1.6495,-0.2414,
4.858000,-2.1267,4.3240,-2.0601,0.2839,-1.6495,-0.2414,
4.859904,-2.1248,-2.0006,-4.0416,0.2839,-1.6495,-0.2414,
4.877268,-2.1248,-2.0006,-4.0416,0.9024,-0.3238,-0.0336,
4.924247,-2.1248,-2.0006,-4.0416,0.9024,-0.3238,-0.0336,
4.926092,-0.2839,0.3374,-3.1398,0.9024,-0.3238,-0.0336,
4.943352,-0.2839,0.3374,-3.1398,1.2352,0.1914,-0.4772,
4.988790,-0.2839,0.3374,-3.1398,1.2352,0.1914,-0.4772,
4.989558,-0.6022,0.6181,0.3434,1.2352,0.1914,-0.4772,
5.009088,-0.6022,0.6181,0.3434,-0.0747,-2.0795,0.3419,
5.053656,-0.6022,0.6181,0.3434,-0.0747,-2.0795,0.3419,
5.054384,0.8043,-1.0660,0.2687,-0.0747,-2.0795,0.3419,
5.074155,0.8043,-1.0660,0.2687,0.4704,-1.4447,-0.0880,
5.120142,0.8043,-1.0660,0.2687,0.4704,-1.4447,-0.0880,
5.120816,1.1100,-1.3009,-0.5239,0.4704,-1.4447,-0.0880,
5.139309,1.1100,-1.3009,-0.5239,0.4975,-0.1026,-0.3296,
5.185472,1.1100,-1.3009,-0.5239,0.4975,-0.1026,-0.3296,
5.186533,1.1116,-0.7803,-0.0150,0.4975,-0.1026,-0.3296,
5.205520,1.1116,-0.7803,-0.0150,0.3103,-0.2404,-0.2892,
5.250679,1.1116,-0.7803,-0.0150,0.3103,-0.2404,-0.2892,
5.251840,1.6134,0.5588,0.2768,0.3103,-0.2404,-0.2892,
5.269860,1.6134,0.5588,0.2768,0.1434,-0.5548,-0.3105,
5.316408,1.6134,0.5588,0.2768,0.1434,-0.5548,-0.3105,
5.317516,3.0806,0.6606,0.2577,0.1434,-0.5548,-0.3105,
5.336446,3.0806,0.6606,0.2577,0.0179,-0.2042,0.1136,
5.381959,3.0806,0.6606,0.2577,0.0179,-0.2042,0.1136,
5.383263,4.5935,1.2650,0.9456,0.0179,-0.2042,0.1136,
5.401187,4.5935,1.2650,0.9456,-1.3761,-0.0709,0.4131,
5.447694,4.5935,1.2650,0.9456,-1.3761,-0.0709,0.4131,
5.448714,-0.7093,-0.2675,0.2355,-1.3761,-0.0709,0.4131,
5.467558,-0.7093,-0.2675,0.2355,-1.3349,0.7940,0.9291,
5.512654,-0.7093,-0.2675,0.2355,-1.3349,0.7940,0.9291,
5.514382,-0.5398,2.9466,-2.1895,-1.3349,0.7940,0.9291,
5.532655,-0.5398,2.9466,-2.1895,-0.7283,0.9033,0.4866,
5.577845,-0.5398,2.9466,-2.1895,-0.7283,0.9033,0.4866,
5.579790,-2.4336,0.3741,-2.6336,-0.7283,0.9033,0.4866,
5.598453,-2.4336,0.3741,-2.6336,-1.7904,-0.4079,0.4724,
5.643734,-2.4336,0.3741,-2.6336,-1.7904,-0.4079,0.4724,
5.645368,-2.7977,-0.6197,-2.5489,-1.7904,-0.4079,0.4724,
5.663288,-2.7977,-0.6197,-2.5489,-1.2943,0.1686,0.2747,
5.712919,-2.7977,-0.6197,-2.5489,-1.2943,0.1686,0.2747,
5.714514,-2.1615,-1.7538,-2.5297,-1.2943,0.1686,0.2747,
5.728878,-2.1615,-1.7538,-2.5297,-0.1581,1.4452,0.0764,
5.773972,-2.1615,-1.7538,-2.5297,-0.1581,1.4452,0.0764,
5.775455,-0.9312,-1.3647,-1.6187,-0.1581,1.4452,0.0764,
5.794204,-0.9312,-1.3647,-1.6187,-0.2993,0.3154,0.4917,
5.839450,-0.9312,-1.3647,-1.6187,-0.2993,0.3154,0.4917,
5.840725,2.8906,0.5631,3.1647,-0.2993,0.3154,0.4917,
5.859520,2.8906,0.5631,3.1647,0.1182,1.4100,0.3476,
5.906077,2.8906,0.5631,3.1647,0.1182,1.4100,0.3476,
5.907443,1.7037,0.2154,3.7951,0.1182,1.4100,0.3476,
5.924607,1.7037,0.2154,3.7951,0.5777,-0.5744,0.3056,
5.970436,1.7037,0.2154,3.7951,0.5777,-0.5744,0.3056,
5.971637,0.3571,-0.1792,-0.6232,0.5777,-0.5744,0.3056,
5.990495,0.3571,-0.1792,-0.6232,2.4939,-0.6118,-0.4693,
6.036219,0.3571,-0.1792,-0.6232,2.4939,-0.6118,-0.4693,
6.038070,-1.2840,0.7152,-2.6978,2.4939,-0.6118,-0.4693,
